item_name,item_id,item_category_id,item_name_en
Фигурка Avatar W3 Avatar Jake Sully BL (с копьем),20406,72,Фигурка Avatar W3 Avatar Jake Sully BL (с копьем)
"Фигурка Avengers 2 Hulk POP 3,75""",20407,72,"Figure 2 Avengers Hulk POP 3,75 """
"Фигурка Avengers Captain America Headknocker 7""",20408,72,"Фигурка Avengers Captain America Headknocker 7"""
"Фигурка Avengers Hulk Headknocker 7""",20409,72,"Figure Avengers Hulk Headknocker 7 """
"Фигурка Avengers Iron Man Mark XXI Midas Version Gold Armor 1/4 Scale 18""",20410,72,"Фигурка Avengers Iron Man Mark XXI Midas Version Gold Armor 1/4 Scale 18"""
"Фигурка Avengers Ironman Headknocker 7""",20411,72,"Фигурка Avengers Ironman Headknocker 7"""
"Фигурка Avengers Ironman Mark VII 1/4 Scale 18""",20412,72,"Фигурка Avengers Ironman Mark VII 1/4 Scale 18"""
"Фигурка Avengers Thor Headknocker 7""",20413,72,"Figure Avengers Thor Headknocker 7 """
"Фигурка Avengers Thor The Dark World Thor 1/4 Scale 18""",20414,72,"Фигурка Avengers Thor The Dark World Thor 1/4 Scale 18"""
"Фигурка Batman 1989 Michael Keaton as Batman 1/4 Scale 18""",20415,72,"Фигурка Batman 1989 Michael Keaton as Batman 1/4 Scale 18"""
"Фигурка Batman 1989 Video Game Appearance 7""",20416,72,"Фигурка Batman 1989 Video Game Appearance 7"""
"Фигурка Batman Arkham City Series 2 Batman Detective Mode серый 6""",20417,72,"Figurine Batman Arkham City Series 2 Batman Detective Mode Gray 6 """
"Фигурка Batman Arkham City Series 2 Batman Detective Mode синий 6""",20418,72,"Figurine Batman Arkham City Series 2 Batman Detective Mode Blue 6 """
"Фигурка Batman Arkham Origins Batman 1/4 Scale 18""",20419,72,"Фигурка Batman Arkham Origins Batman 1/4 Scale 18"""
"Фигурка Batman Black & White Statue Batman by Sam Keith 6""",20420,72,"Фигурка Batman Black & White Statue Batman by Sam Keith 6"""
"Фигурка Batman The Dark Knight Gotham City Thug with Additional Mask 6""",20421,72,"Фигурка Batman The Dark Knight Gotham City Thug with Additional Mask 6"""
"Фигурка Batman The Dark Knight Rises Batman Headknocker 7""",20422,72,"Фигурка Batman The Dark Knight Rises Batman Headknocker 7"""
"Фигурка Batman Vampire Mini Statue 7.25""",20423,72,"Figurine Batman Vampire Mini Statue 7.25 """
Фигурка Beavis and Butt-Head Beavis Talking Bobblehead,20424,72,Фигурка Beavis and Butt-Head Beavis Talking Bobblehead
Фигурка Beavis and Butt-Head Butt-Head Talking Wacky Wobbler,20425,72,Фигурка Beavis and Butt-Head Butt-Head Talking Wacky Wobbler
"Фигурка Beetlejuice Extreme Head Knocker 7""",20426,72,"Фигурка Beetlejuice Extreme Head Knocker 7"""
"Фигурка Betty Boop 7""",20427,72,"Betty Boop figurine 7 """
"Фигурка Big Bang Theory Sheldon Cooper 5""",20428,72,"Фигурка Big Bang Theory Sheldon Cooper 5"""
"Фигурка Bioshock 2 Ladysmith Splicer and Crawler Splicer 2-Pack 7""",20429,72,"Фигурка Bioshock 2 Ladysmith Splicer and Crawler Splicer 2-Pack 7"""
"Фигурка Bioshock 2 Series 2 Ladysmith Splicer 7""",20430,72,"Фигурка Bioshock 2 Series 2 Ladysmith Splicer 7"""
"Фигурка Bioshock 2 Series 2 Young Eleanor Lamb & lil Sister 2-Pack 7""",20431,72,"Фигурка Bioshock 2 Series 2 Young Eleanor Lamb & lil Sister 2-Pack 7"""
"Фигурка Bioshock 2 Subject Omega & Little Sister with Bunny Splicer Mask Deluxe Box Set 8""",20432,72,"Фигурка Bioshock 2 Subject Omega & Little Sister with Bunny Splicer Mask Deluxe Box Set 8"""
"Фигурка Bioshock Infinite Benjamin Franklin Automated Patriot 9""",20433,72,"Фигурка Bioshock Infinite Benjamin Franklin Automated Patriot 9"""
"Фигурка Bioshock Infinite Booker Dewitt 7""",20434,72,"Фигурка Bioshock Infinite Booker Dewitt 7"""
"Фигурка Bioshock Infinite George Washington Patriot 9""",20435,72,"Фигурка Bioshock Infinite George Washington Patriot 9"""
"Фигурка Bioshock Infinite Series 1 Boys of Silence 7""",20436,72,"Фигурка Bioshock Infinite Series 1 Boys of Silence 7"""
"Фигурка Borderlands Gentleman Caller ClapTrap 7""",20437,72,"Фигурка Borderlands Gentleman Caller ClapTrap 7"""
"Фигурка Borderlands Jakobs Representative Claptrap 7""",20438,72,"Фигурка Borderlands Jakobs Representative Claptrap 7"""
Фигурка Breaking Bad Heisenberg Reaction 10см,20439,72,Фигурка Breaking Bad Heisenberg Reaction 10см
"Фигурка Carrie Series 1 Carrie White (Bloody Version) 7""",20440,72,"Фигурка Carrie Series 1 Carrie White (Bloody Version) 7"""
"Фигурка Castlevania Dracula 7""",20441,72,"Castlevania Dracula figure 7 """
"Фигурка Castlevania Simon 7""",20442,72,"Simon figure Castlevania 7 """
"Фигурка Christmas Story Leg Lamp Head Knocker 7""",20443,72,"Фигурка Christmas Story Leg Lamp Head Knocker 7"""
"Фигурка Clash Of Titans 7""",20444,72,"Figure Clash Of Titans 7 """
"Фигурка Coraline Doll 10""",20445,72,"Coraline Doll figure 10 """
"Фигурка Cover Girls Of The DC Universe Black Canary Statue 9.5""",20446,72,"Фигурка Cover Girls Of The DC Universe Black Canary Statue 9.5"""
"Фигурка Cover Girls Of The DC Universe Hawkgirl Statue 9.3""",20447,72,"Фигурка Cover Girls Of The DC Universe Hawkgirl Statue 9.3"""
Фигурка Cut the Rope Ом-Ном 10 см,20448,72,Figurine Cut the Rope Nom 10 ohm cm
"Фигурка DC Chronicles Wonder Woman Statue 7""",20449,72,"Фигурка DC Chronicles Wonder Woman Statue 7"""
"Фигурка DC Classic 8"" Batman Head Knocker",20450,72,"Фигурка DC Classic 8"" Batman Head Knocker"
"Фигурка DC Classic 8"" Wonder Women Head Knocker",20451,72,"Фигурка DC Classic 8"" Wonder Women Head Knocker"
"Фигурка DC Dynamics The Joker Statue 13.5""",20452,72,"Фигурка DC Dynamics The Joker Statue 13.5"""
"Фигурка DC Universe Online Solomon Grundy Statue 7.25""",20453,72,"Фигурка DC Universe Online Solomon Grundy Statue 7.25"""
"Фигурка Dawn Of The Planet Of The Apes Series 1 Caesar 7""",20454,72,"Фигурка Dawn Of The Planet Of The Apes Series 1 Caesar 7"""
"Фигурка Dawn Of The Planet Of The Apes Series 1 Koba 7""",20455,72,"Фигурка Dawn Of The Planet Of The Apes Series 1 Koba 7"""
"Фигурка Dawn Of The Planet Of The Apes Series 1 Maurice 7""",20456,72,"Фигурка Dawn Of The Planet Of The Apes Series 1 Maurice 7"""
"Фигурка Dawn of the Dead Hare Kirshna Zombie 7""",20457,72,"Фигурка Dawn of the Dead Hare Krishna Zombie 7"""
"Фигурка Dc Universe Online Harley Quinn Statue 7.1""",20458,72,"Фигурка Dc Universe Online Harley Quinn Statue 7.1"""
"Фигурка Dead Space series 2 Necro 7""",20459,72,"Фигурка Dead Space series 2 Necro 7"""
"Фигурка Despicable Me Hula Minion POP 3.75""",20460,72,"Figure Despicable Me Hula Minion POP 3.75 """
"Фигурка Diablo Diablo POP Games 3.75""",20461,72,"Фигурка Diablo Diablo POP Games 3.75"""
"Фигурка Diablo III Diablo Lord of Terror 7""",20462,72,"Фигурка Diablo III Diablo Lord of Terror 7"""
"Фигурка Diablo III Shadow Of Diablo 7""",20463,72,"Фигурка Diablo III Shadow Of Diablo 7"""
"Фигурка Divergent Series 1 Four 7""",20464,72,"Фигурка Divergent Series 1 Four 7"""
"Фигурка Divergent Series 1 Tris 7""",20465,72,"Фигурка Divergent Series 1 Tris 7"""
"Фигурка Duke Nukem Forever 7""",20466,72,"Figure Duke Nukem Forever 7 """
"Фигурка E.T. Series 1 Dress Up 7""",20467,72,"Figure E.T. Series 1 Dress Up 7 """
"Фигурка E.T. Series 1 Galactic Friend 7""",20468,72,"Фигурка E.T. Series 1 Galactic Friend 7"""
"Фигурка E.T. Series 2 Moonlight Ride 7""",20469,72,"Figure E.T. Series 2 7 Moonlight Ride """
"Фигурка E.T. Series 2 Telepathic 7""",20470,72,"Фигурка E.T. Series 2 Telepathic 7"""
Фигурка Elvis 68 Funko Force (Black Suit),20471,72,Фигурка Elvis 68 Funko Force (Black Suit)
Фигурка Elvis Aloha Funko Force,20472,72,Figurine Elvis Aloha Funko Force
Фигурка Elvis Aloha Wacky Wobbler,20473,72,Фигурка Elvis Aloha Wacky Wobbler
"Фигурка Evil Dead 2 Hero Ash Retro Style Clothed Figure 8""",20474,72,"Фигурка Evil Dead 2 Hero Ash Retro Style Clothed Figure 8"""
Фигурка Far Cry 4 Pagan Min King Of Kyrat 24см,20475,72,Фигурка Far Cry 4 Pagan Min King Of Kyrat 24см
"Фигурка Flashpoint Series 1 Wonder Woman 6.75""",20476,72,"Фигурка Flashpoint Series 1 Wonder Woman 6.75"""
"Фигурка Friday The 13th Part 2 Retro Series Sack On Head Jason Clothed Figure 8""",20477,72,"Фигурка Friday The 13th Part 2 Retro Series Sack On Head Jason Clothed Figure 8"""
"Фигурка Friday the 13th Jason Clothed Figure 8""",20478,72,"Фигурка Friday the 13th Jason Clothed Figure 8"""
Фигурка Friday the 13th Jason Head Knocker,20479,72,Фигурка Friday the 13th Jason Head Knocker
"Фигурка Friday the 13th Part 5 Jason (aka Roy) Clothed Figure 8""",20480,72,"Фигурка Friday the 13th Part 5 Jason (aka Roy) Clothed Figure 8"""
"Фигурка Futurama Bender Super Heavyweights никель 4""",20481,72,"Figure Futurama Bender Super Heavyweights Nickel 4 """
"Фигурка Game Of Thrones Arya Stark Legacy Collection 6""",20482,72,"Фигурка Game Of Thrones Arya Stark Legacy Collection 6"""
"Фигурка Game Of Thrones Brienne Of Tarth Legacy Collection 6""",20483,72,"Фигурка Game Of Thrones Brienne Of Tarth Legacy Collection 6"""
"Фигурка Game Of Thrones Daenerys Targaryen In Blue Dress Legacy Collection 6""",20484,72,"Фигурка Game Of Thrones Daenerys Targaryen In Blue Dress Legacy Collection 6"""
"Фигурка Game Of Thrones Jaime Lannister Legacy Collection 6""",20485,72,"Фигурка Game Of Thrones Jaime Lannister Legacy Collection 6"""
Фигурка Game Of Thrones Jon Snow Legacy Action 15см,20486,72,Фигурка Game Of Thrones Jon Snow Legacy Action 15см
"Фигурка Game Of Thrones Khal Drogo Legacy Collection 6""",20487,72,"Фигурка Game Of Thrones Khal Drogo Legacy Collection 6"""
"Фигурка Game Of Thrones Robb Stark Legacy Collection 6""",20488,72,"Фигурка Game Of Thrones Robb Stark Legacy Collection 6"""
Фигурка Game Of Thrones Дракон Визерион,20489,72,Figurine Game Of Thrones Dragon Vizerion
Фигурка Game Of Thrones Дракон Дрогон,20490,72,Figurine Game Of Thrones Dragon Drogon
Фигурка Game Of Thrones Дракон Рэйгаль,20491,72,Фигурка Game Of Thrones Дракон Рэйгаль
"Фигурка Gears of War 2 Series 4 Dominic Santiago Theron Disguise 7""",20492,72,"Фигурка Gears of War 2 Series 4 Dominic Santiago Theron Disguise 7"""
"Фигурка Gears of War 2 Series 4 Ticker 7""",20493,72,"Фигурка Gears of War 2 Series 4 Ticker 7"""
"Фигурка Gears of War 2 Series 5 Colonel Victor Hoffman 7""",20494,72,"Фигурка Gears of War 2 Series 5 Colonel Victor Hoffman 7"""
"Фигурка Gears of War 2 Series 6 Boomer Mauler 7""",20495,72,"Фигурка Gears of War 2 Series 6 Boomer Mauler 7"""
"Фигурка Gears of War 2 Series 6 Kantus Priest 7""",20496,72,"Фигурка Gears of War 2 Series 6 Kantus Priest 7"""
"Фигурка Gears of War 2 Series 6 Skorge 7""",20497,72,"Фигурка Gears of War 2 Series 6 Skorge 7"""
"Фигурка Gears of War 3 Elite Theron includes Torquebow Onyx SDCC-2012 7""",20498,72,"Фигурка Gears of War 3 Elite Theron includes Torquebow Onyx SDCC-2012 7"""
Фигурка Gears of War 3 Marcus Fenix & Locust Grunt Exclusive 2-Pack,20499,72,Фигурка Gears of War 3 Marcus Fenix & Locust Grunt Exclusive 2-Pack
"Фигурка Gears of War 3 Series 2 Augustus Cole 7""",20500,72,"Фигурка Gears of War 3 Series 2 Augustus Cole 7"""
"Фигурка Gears of War 3 Series 2 Damon Baird 7""",20501,72,"Фигурка Gears of War 3 Series 2 Damon Baird 7"""
"Фигурка Gears of War 3 Series 2 Dominic Santiago 7""",20502,72,"Фигурка Gears of War 3 Series 2 Dominic Santiago 7"""
"Фигурка Gears of War 3 Series 3 COG Soldier 7""",20503,72,"Фигурка Gears of War 3 Series 3 COG Soldier 7"""
"Фигурка Gears of War 3 Series 3 Journey`s End Marcus with Gold Lancer 7""",20504,72,"Фигурка Gears of War 3 Series 3 Journey`s End Marcus with Gold Lancer 7"""
"Фигурка Gears of War 3 Series 3 Savage Theron No Chin Guard 7""",20505,72,"Фигурка Gears of War 3 Series 3 Savage Theron No Chin Guard 7"""
"Фигурка Gears of War 3 Series 3 Savage Theron With Chin Guard 7""",20506,72,"Фигурка Gears of War 3 Series 3 Savage Theron With Chin Guard 7"""
"Фигурка Gears of War 3 Series Best Of Golden COG Soldier 7""",20507,72,"Фигурка Gears of War 3 Series Best Of Golden COG Soldier 7"""
"Фигурка Gears of War 3 Series Best Of Theron Sentinel Version 2 7""",20508,72,"Фигурка Gears of War 3 Series Best Of Theron Sentinel Version 2 7"""
"Фигурка Gears of War 3 Series Best Of Theron Sentinel Version 3  7""",20509,72,"Фигурка Gears of War 3 Series Best Of Theron Sentinel Version 3  7"""
"Фигурка Gears of War Series 1 Clayton Carmine 3,75""",20510,72,"Фигурка Gears of War Series 1 Clayton Carmine 3,75"""
"Фигурка Gears of War Series 1 Damon Baird 3,75""",20511,72,"Фигурка Gears of War Series 1 Damon Baird 3,75"""
"Фигурка Gears of War Series 1 Marcus Fenix 3,75""",20512,72,"Фигурка Gears of War Series 1 Marcus Fenix 3,75"""
"Фигурка Gears of War Series 1 Marcus Fenix Bloody Variant 3,75""",20513,72,"Фигурка Gears of War Series 1 Marcus Fenix Bloody Variant 3,75"""
"Фигурка God Of War III Series 1 Zeus 6""",20514,72,"Фигурка God Of War III Series 1 Zeus 6"""
"Фигурка God Of War Kratos In Ares Armor 7""",20515,72,"Фигурка God Of War Kratos In Ares Armor 7"""
"Фигурка God Of War Kratos In Ares Armor с оскалом 7""",20516,72,"Фигурка God Of War Kratos In Ares Armor с оскалом 7"""
"Фигурка God Of War Kratos With Flaming Blades Of Athena 7""",20517,72,"Фигурка God Of War Kratos With Flaming Blades Of Athena 7"""
"Фигурка God Of War Kratos in Golden Fleece Armor with Medusa Head 7""",20518,72,"Фигурка God Of War Kratos in Golden Fleece Armor with Medusa Head 7"""
"Фигурка Godzilla Modern Godzilla 7""",20519,72,"Фигурка Godzilla Modern Godzilla 7"""
"Фигурка Godzilla Modern Godzilla with sound 12""",20520,72,"Фигурка Godzilla Modern Godzilla with sound 12"""
"Фигурка Godzilla Vs Space Godzilla Series 1 Classic 1994 Godzilla 7""",20521,72,"Фигурка Godzilla Vs Space Godzilla Series 1 Classic 1994 Godzilla 7"""
Фигурка Green Lantern Funko Force,20522,72,Figurine Green Lantern Funko Force
"Фигурка Gremlins 2 Series 1 Daffy 7""",20523,72,"Figurine Gremlins 2 Series 1 Daffy 7 """
"Фигурка Gremlins 2 Series 1 Flasher 7""",20524,72,"Фигурка Gremlins 2 Series 1 Flasher 7"""
"Фигурка Gremlins 2 Series 1 George 7""",20525,72,"Figurine Gremlins 2 Series 1 George 7 """
"Фигурка Gremlins Mogwais Series 3 Haskins 7""",20526,72,"Фигурка Gremlins Mogwais Series 3 Haskins 7"""
"Фигурка Gremlins Mogwais Series 3 Sad Gizmo 7""",20527,72,"Фигурка Gremlins Mogwais Series 3 Sad Gizmo 7"""
"Фигурка Gremlins Mogwais Series 3 Stripe 7""",20528,72,"Фигурка Gremlins Mogwais Series 3 Stripe 7"""
"Фигурка Gremlins Mogwais Series 4 Brownie 7""",20529,72,"Фигурка Gremlins Mogwais Series 4 Brownie 7"""
"Фигурка Gremlins Mogwais Series 4 DooDah 7""",20530,72,"Фигурка Gremlins Mogwais Series 4 DooDah 7"""
"Фигурка Gremlins Mogwais Series 4 Penny 7""",20531,72,"Фигурка Gremlins Mogwais Series 4 Penny 7"""
"Фигурка Gremlins Spider Gremlin 10""",20532,72,"Фигурка Gremlins Spider Gremlin 10"""
"Фигурка Gremlins Stripe Head Knocker 8""",20533,72,"Фигурка Gremlins Stripe Head Knocker 8"""
"Фигурка Gremlins Stunt Puppet Brain 30""",20534,72,"Фигурка Gremlins Stunt Puppet Brain 30"""
"Фигурка Grindhouse Dakota 7""",20535,72,"Фигурка Grindhouse Dakota 7"""
"Фигурка Guardians Of The Galaxy Body Knocker Dancing Groot 6""",20536,72,"Фигурка Guardians Of The Galaxy Body Knocker Dancing Groot 6"""
"Фигурка Guardians Of The Galaxy Dancing Groot POP Marvel 3,75""",20537,72,"Фигурка Guardians Of The Galaxy Dancing Groot POP Marvel 3,75"""
"Фигурка Guardians Of The Galaxy Groot POP 3.75""",20538,72,"Фигурка Guardians Of The Galaxy Groot POP 3.75"""
"Фигурка Guardians Of The Galaxy Little Groot W/Heads 1/4 Scale 5""",20539,72,"Фигурка Guardians Of The Galaxy Little Groot W/Heads 1/4 Scale 5"""
"Фигурка Guardians Of The Galaxy Rocket Raccoon POP 3.75""",20540,72,"Фигурка Guardians Of The Galaxy Rocket Raccoon POP 3.75"""
"Фигурка Half Life 2 Gordon Freeman 7""",20541,72,"Фигурка Half Life 2 Gordon Freeman 7"""
"Фигурка Halo Halo 2 Master Chief 6""",20542,72,"Figurine Halo Halo 2 Master Chief 6 """
"Фигурка Halo Master Chief 18""",20543,72,"Фигурка Halo Master Chief 18"""
"Фигурка Halo Master Chief with Cloak 6""",20544,72,"Фигурка Halo Master Chief with Cloak 6"""
